recd,NetID,Brand,Age.f,Status.i,PHI.i,Status.f,PHI.f,Damage_related
6960,M569,NetProtect,12,Used last night,0,Attrited,NA,NA
6961,M570,NetProtect,12,Not used last night,NA,Used last night,NA,No
6963,M572,NetProtect,12,Used last night,NA,Used last night,NA,No
6964,M573,NetProtect,12,Not used last night,NA,Not used last night,NA,No
6965,M574,NetProtect,12,Not in use,NA,Not used last night,NA,No
6966,M575,NetProtect,12,Used last night,NA,Used last night,NA,No
6967,M576,NetProtect,12,Used last night,NA,Used last night,NA,No
6968,M577,NetProtect,12,Used last night,NA,Used last night,NA,No
6969,M578,NetProtect,12,Used last night,NA,Used last night,NA,No
6970,M579,NetProtect,12,Used last night,NA,Not used last night,NA,No
6971,M580,NetProtect,12,Used last night,NA,Used last night,NA,No
6972,M581,NetProtect,12,Used last night,NA,Used last night,879,No
6975,M584,NetProtect,12,Not in use,NA,Used last night,NA,No
6976,M585,NetProtect,12,Used last night,NA,Used last night,NA,No
6977,M586,NetProtect,12,Not in use,NA,Used last night,NA,No
6978,M587,NetProtect,12,Not in use,NA,Not in use,NA,No
6979,M588,NetProtect,12,Used last night,NA,Used last night,NA,No
6980,M589,NetProtect,12,Used last night,NA,Used last night,NA,No
6981,M590,NetProtect,12,Not used last night,NA,Used last night,NA,No
6982,M591,NetProtect,12,Used last night,NA,Used last night,NA,No
6983,M592,NetProtect,12,Used last night,NA,Used last night,NA,No
6985,M594,NetProtect,12,Not in use,NA,Not in use,NA,No
6986,M595,NetProtect,12,Not in use,NA,Not in use,NA,No
6987,M596,NetProtect,12,Used last night,NA,Used last night,NA,No
6988,M597,NetProtect,12,Used last night,NA,Used last night,NA,No
6989,M598,NetProtect,12,Used last night,NA,Used last night,NA,No
6990,M599,NetProtect,12,Not in use,NA,Not in use,NA,No
6991,M600,NetProtect,12,Not used last night,NA,Used last night,NA,No
6992,M601,NetProtect,12,Not in use,NA,Used last night,0,No
6993,M602,NetProtect,12,Used last night,0,Attrited,NA,NA
6995,M604,NetProtect,12,Used last night,NA,Not in use,NA,No
6996,M605,NetProtect,12,Used last night,NA,Used last night,NA,No
6997,M606,NetProtect,12,Used last night,NA,Used last night,NA,No
6998,M607,NetProtect,12,Used last night,NA,Used last night,NA,No
6999,M608,NetProtect,12,Used last night,NA,Used last night,NA,No
7000,M609,NetProtect,12,Not in use,NA,Used last night,NA,No
7001,M610,NetProtect,12,Not in use,NA,Not used last night,NA,No
7002,M611,NetProtect,12,Not in use,NA,Used last night,NA,No
7003,M612,NetProtect,12,Not in use,NA,Used last night,NA,No
7004,M613,NetProtect,12,Used last night,NA,Used last night,NA,No
7005,M614,NetProtect,12,Not in use,NA,Used last night,NA,No
7006,M615,NetProtect,12,Not used last night,NA,Not used last night,NA,No
7007,M616,NetProtect,12,Used last night,NA,Not used last night,NA,No
7008,M617,NetProtect,12,Not used last night,NA,Not used last night,NA,No
7009,M618,NetProtect,12,Used last night,NA,Used last night,NA,No
7010,M619,NetProtect,12,Used last night,NA,Used last night,NA,No
7011,M620,NetProtect,12,Not used last night,NA,Used last night,NA,No
7012,M621,NetProtect,12,Used last night,NA,Not used last night,NA,No
7013,M622,NetProtect,12,Used last night,NA,Used last night,NA,No
7014,M623,NetProtect,12,Used last night,NA,Used last night,26,No
7015,M624,NetProtect,12,Used last night,NA,Used last night,NA,No
7016,M625,NetProtect,12,Used last night,NA,Used last night,NA,No
7017,M626,NetProtect,12,Not used last night,NA,Not used last night,NA,No
7018,M627,NetProtect,12,Not used last night,NA,Used last night,NA,No
7019,M628,NetProtect,12,Used last night,NA,Not used last night,NA,No
7020,M629,NetProtect,12,Used last night,NA,Used last night,NA,No
7022,M631,NetProtect,12,Used last night,NA,Used last night,NA,No
7023,M632,NetProtect,12,Used last night,NA,Used last night,NA,No
7024,M633,NetProtect,12,Not used last night,NA,Used last night,0,No
7025,M635,NetProtect,12,Used last night,NA,Used last night,NA,No
7026,M636,NetProtect,12,Used last night,NA,Used last night,NA,No
7027,M637,NetProtect,12,Used last night,NA,Used last night,NA,No
7028,M638,NetProtect,12,Used last night,NA,Used last night,NA,No
7029,M639,NetProtect,12,Used last night,NA,Used last night,1165,No
7030,M640,NetProtect,12,Not in use,NA,Not used last night,0,No
7031,M641,NetProtect,12,Used last night,NA,Not used last night,NA,No
7032,M720,NetProtect,12,Used last night,NA,Used last night,NA,No
7033,M753,NetProtect,12,Not in use,NA,Not in use,NA,No
7034,M754,NetProtect,12,Used last night,NA,Not in use,NA,No
7035,M772,NetProtect,12,Used last night,NA,Used last night,NA,No
7036,M773,NetProtect,12,Used last night,NA,Used last night,NA,No
7037,M774,NetProtect,12,Used last night,NA,Used last night,NA,No
7038,M775,NetProtect,12,Not in use,NA,Not in use,NA,No
7039,M776,NetProtect,12,Not in use,NA,Attrited,NA,NA
7040,M777,NetProtect,12,Not in use,NA,Attrited,NA,NA
7041,M778,NetProtect,12,Used last night,NA,Not in use,NA,No
7042,M779,NetProtect,12,Used last night,NA,Not in use,NA,No
7043,M780,NetProtect,12,Used last night,NA,Used last night,NA,No
7044,M781,NetProtect,12,Used last night,NA,Not in use,NA,No
7045,M783,NetProtect,12,Not used last night,NA,Not used last night,NA,No
7046,M784,NetProtect,12,Used last night,NA,Used last night,NA,No
7047,M785,NetProtect,12,Not used last night,NA,Not used last night,NA,No
7049,M787,NetProtect,12,Used last night,NA,Not in use,NA,No
7050,M788,NetProtect,12,Not in use,NA,Not in use,NA,No
7051,M789,NetProtect,12,Not in use,NA,Attrited,NA,NA
7052,M790,NetProtect,12,Not in use,NA,Not in use,NA,No
7053,M791,NetProtect,12,Not in use,NA,Used last night,48,No
7054,M792,NetProtect,12,Not used last night,NA,Not in use,NA,No
7055,M793,NetProtect,12,Not used last night,NA,Used last night,25,No
7058,M797,NetProtect,12,Not used last night,NA,Used last night,NA,No
7059,M798,NetProtect,12,Not used last night,NA,Not used last night,NA,No
7060,M799,NetProtect,12,Used last night,NA,Used last night,NA,No
7061,M800,NetProtect,12,Not used last night,NA,Used last night,NA,No
7062,M801,NetProtect,12,Not in use,NA,Used last night,NA,No
7063,M802,NetProtect,12,Not used last night,NA,Not used last night,NA,No
7064,M803,NetProtect,12,Not in use,NA,Used last night,0,No
7065,M804,NetProtect,12,Used last night,NA,Used last night,NA,No
7066,M805,NetProtect,12,Used last night,NA,Used last night,NA,No
7067,M806,NetProtect,12,Not used last night,NA,Used last night,NA,No
7068,M807,NetProtect,12,Used last night,NA,Used last night,NA,No
7069,M808,NetProtect,12,Used last night,0,Attrited,NA,NA
7070,M809,NetProtect,12,Used last night,NA,Used last night,NA,No
7071,M810,NetProtect,12,Used last night,NA,Used last night,NA,No
7072,M811,NetProtect,12,Used last night,NA,Not used last night,NA,No
7073,M812,NetProtect,12,Used last night,NA,Not used last night,NA,No
7074,M813,NetProtect,12,Used last night,NA,Not used last night,NA,No
7079,M818,NetProtect,12,Not in use,NA,Not used last night,NA,No
7081,M820,NetProtect,12,Used last night,NA,Used last night,NA,No
7082,M821,NetProtect,12,Not in use,NA,Used last night,NA,No
7085,M824,NetProtect,12,Not in use,NA,Used last night,NA,No
7086,M825,NetProtect,12,Not in use,NA,Used last night,NA,No
7087,M826,NetProtect,12,Used last night,NA,Used last night,NA,No
7088,M827,NetProtect,12,Not used last night,NA,Not used last night,NA,No
7089,M828,NetProtect,12,Used last night,NA,Not used last night,509,No
7090,M829,NetProtect,12,Used last night,NA,Used last night,NA,No
7091,M830,NetProtect,12,Used last night,NA,Used last night,NA,No
7092,M831,NetProtect,12,Used last night,NA,Not used last night,NA,No
7093,M832,NetProtect,12,Not used last night,NA,Used last night,0,No
7095,M834,NetProtect,12,Not in use,NA,Used last night,0,No
7096,M835,NetProtect,12,Used last night,NA,Used last night,NA,No
7097,M836,NetProtect,12,Used last night,NA,Used last night,NA,No
7098,M837,NetProtect,12,Not in use,NA,Not in use,NA,No
7099,M838,NetProtect,12,Not in use,NA,Not used last night,NA,No
7100,M839,NetProtect,12,Used last night,NA,Not used last night,NA,No
7101,M840,NetProtect,12,Not in use,NA,Used last night,NA,No
7102,M841,NetProtect,12,Not used last night,NA,Used last night,NA,No
7103,M842,NetProtect,12,Not in use,NA,Not in use,NA,No
7105,M844,NetProtect,12,Not used last night,599,Attrited,NA,NA
7107,M846,NetProtect,12,Not in use,NA,Not in use,NA,No
7108,M847,NetProtect,12,Not in use,NA,Not in use,NA,No
7109,M848,NetProtect,12,Used last night,NA,Not used last night,NA,No
7110,M849,NetProtect,12,Used last night,NA,Used last night,NA,No
7111,M850,NetProtect,12,Not in use,NA,Used last night,NA,No
7112,M851,NetProtect,12,Used last night,NA,Used last night,NA,No
7113,M852,NetProtect,12,Used last night,NA,Used last night,NA,No
7114,M853,NetProtect,12,Used last night,NA,Used last night,NA,No
7118,M857,NetProtect,12,Used last night,0,Attrited,NA,NA
7122,M861,NetProtect,12,Not in use,NA,Used last night,NA,No
7123,M862,NetProtect,12,Not in use,NA,Used last night,NA,No
7124,M863,NetProtect,12,Not in use,NA,Used last night,NA,No
7125,M864,NetProtect,12,Not in use,NA,Used last night,NA,No
7126,M865,NetProtect,12,Used last night,NA,Not used last night,NA,No
7127,M866,NetProtect,12,Not in use,NA,Not in use,NA,No
7128,M867,NetProtect,12,Not used last night,NA,Used last night,NA,No
7129,M868,NetProtect,12,Not in use,NA,Used last night,NA,No
7130,M869,NetProtect,12,Used last night,NA,Not in use,NA,No
7131,M870,NetProtect,12,Used last night,NA,Not used last night,NA,No
7132,M871,NetProtect,12,Used last night,NA,Used last night,NA,No
7133,M872,NetProtect,12,Not in use,NA,Used last night,NA,No
7134,M873,NetProtect,12,Not used last night,NA,Used last night,NA,No
7135,M874,NetProtect,12,Used last night,NA,Used last night,NA,No
7136,M875,NetProtect,12,Used last night,NA,Used last night,NA,No
7137,M876,NetProtect,12,Used last night,NA,Used last night,NA,No
7139,M878,NetProtect,12,Used last night,NA,Used last night,NA,No
7141,M880,NetProtect,12,Used last night,NA,Used last night,NA,No
7142,M881,NetProtect,12,Not in use,NA,Not in use,NA,No
7143,M882,NetProtect,12,Not in use,NA,Not in use,0,No
7144,M883,NetProtect,12,Used last night,NA,Not used last night,NA,No
7145,M884,NetProtect,12,Not in use,NA,Not in use,NA,No
7146,M885,NetProtect,12,Used last night,NA,Used last night,NA,No
7147,M886,NetProtect,12,Used last night,NA,Not used last night,NA,No
7148,M887,NetProtect,12,Used last night,NA,Used last night,NA,No
7149,M888,NetProtect,12,Used last night,NA,Used last night,NA,No
7151,M890,NetProtect,12,Used last night,NA,Used last night,NA,No
7152,M891,NetProtect,12,Not used last night,NA,Used last night,NA,No
7154,M893,NetProtect,12,Not used last night,NA,Used last night,NA,No
7157,M896,NetProtect,12,Not in use,NA,Attrited,NA,NA
7158,M897,NetProtect,12,Not in use,NA,Not used last night,NA,No
7159,M898,NetProtect,12,Used last night,NA,Used last night,NA,No
7160,M899,NetProtect,12,Not in use,NA,Used last night,NA,No
7161,M900,NetProtect,12,Used last night,NA,Not used last night,NA,No
7162,M901,NetProtect,12,Used last night,NA,Not used last night,NA,No
7164,M903,NetProtect,12,Not in use,NA,Not in use,NA,No
7167,M906,NetProtect,12,Used last night,NA,Used last night,NA,No
7168,M907,NetProtect,12,Not in use,NA,Not used last night,NA,No
7170,M909,NetProtect,12,Not in use,NA,Not in use,NA,No
7171,M910,NetProtect,12,Used last night,NA,Used last night,NA,No
7173,M912,NetProtect,12,Not in use,NA,Not in use,NA,No
7174,M913,NetProtect,12,Not in use,NA,Used last night,NA,No
7175,M914,NetProtect,12,Used last night,NA,Used last night,NA,No
7176,M915,NetProtect,12,Not in use,NA,Not used last night,NA,No
7177,M916,NetProtect,12,Used last night,NA,Used last night,NA,No
7178,M917,NetProtect,12,Not used last night,NA,Used last night,NA,No
7179,M918,NetProtect,12,Used last night,415,Attrited,NA,NA
7180,M919,NetProtect,12,Used last night,NA,Used last night,NA,No
7181,M920,NetProtect,12,Not in use,NA,Not in use,NA,No
7182,M921,NetProtect,12,Used last night,NA,Used last night,NA,No
7183,M922,NetProtect,12,Not used last night,NA,Used last night,NA,No
7184,M923,NetProtect,12,Used last night,NA,Used last night,NA,No
7185,M924,NetProtect,12,Used last night,NA,Used last night,NA,No
7186,M925,NetProtect,12,Not in use,NA,Used last night,NA,No
7187,M926,NetProtect,12,Used last night,NA,Used last night,NA,No
7188,M927,NetProtect,12,Used last night,NA,Not in use,NA,No
7189,M928,NetProtect,12,Used last night,NA,Used last night,NA,No
7190,M929,NetProtect,12,Not used last night,NA,Not used last night,NA,No
7191,M930,NetProtect,12,Used last night,NA,Not used last night,NA,No
7193,M932,NetProtect,12,Not used last night,NA,Used last night,NA,No
7194,M933,NetProtect,12,Used last night,NA,Used last night,NA,No
7195,M934,NetProtect,12,Not in use,NA,Not used last night,NA,No
7196,M935,NetProtect,12,Used last night,NA,Not used last night,NA,No
7198,M937,NetProtect,12,Used last night,NA,Not used last night,NA,No
7199,M938,NetProtect,12,Used last night,NA,Used last night,NA,No
7200,M939,NetProtect,12,Not in use,0,Attrited,NA,NA
7201,M940,NetProtect,12,Used last night,NA,Used last night,NA,No
7202,M941,NetProtect,12,Not used last night,NA,Not used last night,NA,No
7203,M942,NetProtect,12,Not in use,0,Attrited,NA,NA
7204,M943,NetProtect,12,Used last night,NA,Not used last night,NA,No
7205,M944,NetProtect,12,Used last night,NA,Used last night,NA,No
7206,M946,NetProtect,12,Not in use,NA,Not in use,NA,No
7207,M947,NetProtect,12,Used last night,NA,Used last night,267,No
7208,M948,NetProtect,12,Not in use,0,Attrited,NA,NA
7209,M949,NetProtect,12,Used last night,0,Attrited,NA,NA
7210,M950,NetProtect,12,Used last night,NA,Used last night,NA,No
7211,M951,NetProtect,12,Not in use,NA,Not used last night,NA,No
7212,M952,NetProtect,12,Used last night,NA,Not used last night,NA,No
7213,M953,NetProtect,12,Not in use,NA,Not used last night,NA,No
7214,M954,NetProtect,12,Used last night,NA,Used last night,NA,No
7215,M955,NetProtect,12,Not in use,NA,Not used last night,NA,No
7216,M956,NetProtect,12,Used last night,0,Attrited,NA,NA
7217,M957,NetProtect,12,Used last night,NA,Not used last night,NA,No
7219,M959,NetProtect,12,Not in use,0,Attrited,NA,NA
7220,M960,NetProtect,12,Used last night,NA,Not used last night,NA,No
7221,M961,NetProtect,12,Used last night,NA,Used last night,NA,No
7222,M962,NetProtect,12,Used last night,NA,Used last night,NA,No
7224,M964,NetProtect,12,Used last night,NA,Not in use,NA,No
7225,M965,NetProtect,12,Used last night,0,Attrited,NA,NA
7226,M966,NetProtect,12,Not in use,0,Attrited,NA,NA
7227,M967,NetProtect,12,Used last night,0,Attrited,NA,NA
7228,M968,NetProtect,12,Used last night,NA,Not used last night,NA,No
7229,M969,NetProtect,12,Used last night,NA,Used last night,NA,No
7230,M970,NetProtect,12,Used last night,NA,Used last night,NA,No
7231,M971,NetProtect,12,Used last night,NA,Used last night,0,No
7232,M972,NetProtect,12,Used last night,NA,Not in use,NA,No
7233,M973,NetProtect,12,Used last night,NA,Used last night,NA,No
7234,M974,NetProtect,12,Used last night,NA,Not used last night,NA,No
7235,M975,NetProtect,12,Used last night,NA,Used last night,NA,No
7236,M976,NetProtect,12,Not in use,NA,Used last night,NA,No
7237,M977,NetProtect,12,Used last night,NA,Used last night,NA,No
7238,M978,NetProtect,12,Used last night,NA,Used last night,NA,No
7239,M979,NetProtect,12,Used last night,NA,Attrited,NA,NA
7240,M980,NetProtect,12,Not in use,NA,Used last night,NA,No
7241,M981,NetProtect,12,Not in use,NA,Not in use,NA,No
7242,M982,NetProtect,12,Used last night,NA,Used last night,NA,No
7243,M983,NetProtect,12,Not in use,NA,Not in use,NA,No
7244,M984,NetProtect,12,Used last night,NA,Used last night,NA,No
7245,M985,NetProtect,12,Not used last night,NA,Not used last night,NA,No
7246,M986,NetProtect,12,Used last night,NA,Used last night,NA,No
7247,M987,NetProtect,12,Used last night,NA,Used last night,NA,No
7248,M988,NetProtect,12,Not used last night,NA,Used last night,NA,No
7249,M989,NetProtect,12,Used last night,NA,Used last night,NA,No
7250,M990,NetProtect,12,Not used last night,NA,Not used last night,NA,No
7252,M992,NetProtect,12,Not in use,NA,Not in use,NA,No
7254,M994,NetProtect,12,Not in use,NA,Used last night,NA,No
7255,M995,NetProtect,12,Not in use,NA,Not in use,0,No
7256,M996,NetProtect,12,Used last night,NA,Used last night,NA,No
7257,M997,NetProtect,12,Used last night,NA,Not in use,NA,No
7258,M998,NetProtect,12,Used last night,NA,Used last night,NA,No
7259,M999,NetProtect,12,Not in use,NA,Used last night,NA,No
7262,N030,Olyset,12,Used last night,23,Attrited,NA,NA
7264,N032,Olyset,12,Not used last night,NA,Used last night,NA,No
7265,N033,Olyset,12,Used last night,NA,Used last night,NA,No
7266,N034,Olyset,12,Used last night,NA,Used last night,NA,No
7267,N035,Olyset,12,Not in use,NA,Not used last night,NA,No
7268,N036,Olyset,12,Used last night,NA,Used last night,NA,No
7269,N037,Olyset,12,Used last night,NA,Used last night,NA,No
7270,N038,Olyset,12,Used last night,NA,Not in use,NA,No
7271,N039,Olyset,12,Not in use,NA,Not used last night,NA,No
7272,N040,Olyset,12,Used last night,NA,Used last night,NA,No
7273,N041,Olyset,12,Used last night,NA,Used last night,NA,No
7274,N042,Olyset,12,Used last night,NA,Used last night,NA,No
7275,N043,Olyset,12,Used last night,NA,Used last night,NA,No
7277,N045,Olyset,12,Used last night,NA,Used last night,NA,No
7278,N046,Olyset,12,Not in use,NA,Not in use,NA,No
7279,N047,Olyset,12,Used last night,NA,Used last night,NA,No
7280,N048,Olyset,12,Not used last night,NA,Used last night,0,No
7281,N049,Olyset,12,Not in use,NA,Not in use,NA,No
7282,N050,Olyset,12,Used last night,NA,Used last night,NA,No
7283,N051,Olyset,12,Not used last night,NA,Attrited,NA,NA
7284,N052,Olyset,12,Used last night,NA,Used last night,NA,No
7285,N053,Olyset,12,Used last night,46,Attrited,NA,NA
7286,N054,Olyset,12,Used last night,NA,Used last night,NA,No
7287,N055,Olyset,12,Used last night,NA,Used last night,NA,No
