"","Country","NetCode","Brand","Round","Status","PHI","Damage_related","Wash","WashFreq","Bedding","Reason","Location"
"261","Kenya","J524","Dawaplus 2.0",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"262","Kenya","J524","Dawaplus 2.0",42,"Not in use",13991,"No",NA,NA,NA,"","Stored Away"
"263","Kenya","J526","Dawaplus 2.0",18,"Not in use",0,"No",NA,NA,NA,"","Stored Away"
"264","Kenya","J527","Dawaplus 2.0",42,"Not in use",0,"No",NA,NA,NA,"","Stored Away"
"265","Kenya","J529","Dawaplus 2.0",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"266","Kenya","J529","Dawaplus 2.0",48,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"267","Kenya","J532","Dawaplus 2.0",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"268","Kenya","J536","Dawaplus 2.0",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"269","Kenya","J555","Dawaplus 2.0",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"270","Kenya","J556","Dawaplus 2.0",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"271","Kenya","J556","Dawaplus 2.0",24,"Not in use",0,"No",NA,NA,NA,"","Stored Away"
"272","Kenya","J558","Dawaplus 2.0",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"273","Kenya","J567","Dawaplus 2.0",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"274","Kenya","J569","Dawaplus 2.0",42,"Not in use",3,"No",NA,NA,NA,"","Stored Away"
"275","Kenya","J900","Dawaplus 2.0",42,"Not in use",559,"No",NA,NA,NA,"","Stored Away"
"276","Kenya","J902","Dawaplus 2.0",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"277","Kenya","J910","Dawaplus 2.0",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"278","Kenya","J914","Dawaplus 2.0",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"279","Kenya","J914","Dawaplus 2.0",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"280","Kenya","J917","Dawaplus 2.0",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"281","Kenya","J918","Dawaplus 2.0",42,"Not in use",27,"No",NA,NA,NA,"","Stored Away"
"282","Kenya","J923","Dawaplus 2.0",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"283","Kenya","J925","Dawaplus 2.0",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"284","Kenya","J927","Dawaplus 2.0",24,"Not in use",0,"No",NA,NA,NA,"","Stored Away"
"285","Kenya","J930","Dawaplus 2.0",36,"Not used last night",NA,"No",NA,NA,NA,"",""
"286","Kenya","J937","Dawaplus 2.0",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"287","Kenya","J946","Dawaplus 2.0",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"288","Kenya","J953","Dawaplus 2.0",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"289","Kenya","J955","Dawaplus 2.0",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"290","Kenya","J955","Dawaplus 2.0",24,"Not used last night",NA,"No",NA,NA,NA,"","Stored Away"
"291","Kenya","J956","Dawaplus 2.0",36,"Not in use",0,"No",NA,NA,NA,"","Stored Away"
"292","Kenya","J956","Dawaplus 2.0",42,"Not in use",0,"No",NA,NA,NA,"","Stored Away"
"293","Kenya","J957","Dawaplus 2.0",42,"Not in use",14383,"No",NA,NA,NA,"","Stored Away"
"294","Kenya","J958","Dawaplus 2.0",42,"Not in use",663,"No",NA,NA,NA,"","Stored Away"
"295","Kenya","J961","Dawaplus 2.0",42,"Not in use",0,"No",NA,NA,NA,"","Stored Away"
"296","Kenya","J962","Dawaplus 2.0",30,"Not in use",0,"No",NA,NA,NA,"","Stored Away"
"297","Kenya","J966","Dawaplus 2.0",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"298","Kenya","J978","Dawaplus 2.0",42,"Not in use",0,"No",NA,NA,NA,"","Stored Away"
"299","Kenya","J979","Dawaplus 2.0",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"300","Kenya","J980","Dawaplus 2.0",18,"Not in use",75,"No",NA,NA,NA,"","Stored Away"
"301","Kenya","J981","Dawaplus 2.0",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"302","Kenya","J981","Dawaplus 2.0",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"303","Kenya","J983","Dawaplus 2.0",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"304","Kenya","J984","Dawaplus 2.0",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"305","Kenya","J986","Dawaplus 2.0",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"306","Kenya","J986","Dawaplus 2.0",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"307","Kenya","J987","Dawaplus 2.0",30,"Not in use",NA,"No",NA,NA,NA,"",""
"308","Kenya","J994","Dawaplus 2.0",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"309","Kenya","J996","Dawaplus 2.0",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"310","Kenya","J996","Dawaplus 2.0",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"311","Kenya","K033","DuraNet",48,"Not in use",69,"No",NA,NA,NA,"","Stored Away"
"312","Kenya","K036","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"313","Kenya","K041","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"314","Kenya","K041","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"315","Kenya","K046","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"316","Kenya","K048","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"317","Kenya","K052","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"318","Kenya","K052","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"319","Kenya","K052","DuraNet",42,"Not in use",0,"No",NA,NA,NA,"","Stored Away"
"320","Kenya","K053","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"321","Kenya","K053","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"322","Kenya","K053","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"323","Kenya","K053","DuraNet",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"324","Kenya","K055","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"",""
"325","Kenya","K056","DuraNet",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"326","Kenya","K058","DuraNet",42,"Not in use",0,"No",NA,NA,NA,"","Stored Away"
"327","Kenya","K076","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"328","Kenya","K078","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"",""
"329","Kenya","K082","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"330","Kenya","K086","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"331","Kenya","K090","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"332","Kenya","K094","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"333","Kenya","K095","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"334","Kenya","K097","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"335","Kenya","K097","DuraNet",42,"Not in use",980,"No",NA,NA,NA,"","Stored Away"
"336","Kenya","K098","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"337","Kenya","K099","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"338","Kenya","K104","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"339","Kenya","K104","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"340","Kenya","K104","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"341","Kenya","K104","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"",""
"342","Kenya","K105","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"343","Kenya","K105","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"344","Kenya","K105","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"345","Kenya","K105","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"",""
"346","Kenya","K106","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"347","Kenya","K106","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"348","Kenya","K106","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"349","Kenya","K106","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"",""
"350","Kenya","K107","DuraNet",42,"Not in use",NA,"No",NA,NA,NA,"",""
"351","Kenya","K108","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"352","Kenya","K109","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"353","Kenya","K110","DuraNet",12,"Not used last night",0,"No",NA,NA,NA,"",""
"354","Kenya","K114","DuraNet",48,"Not in use",234,"No",NA,NA,NA,"","Stored Away"
"355","Kenya","K119","DuraNet",36,"Not used last night",0,"No",NA,NA,NA,"","Stored Away"
"356","Kenya","K125","DuraNet",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"357","Kenya","K126","DuraNet",30,"Not in use",0,"No",NA,NA,NA,"","Stored Away"
"358","Kenya","K127","DuraNet",42,"Not in use",2769,"No",NA,NA,NA,"","Stored Away"
"359","Kenya","K131","DuraNet",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"360","Kenya","K136","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"361","Kenya","K136","DuraNet",30,"Not in use",0,"No",NA,NA,NA,"","Stored Away"
"362","Kenya","K137","DuraNet",42,"Not in use",117,"No",NA,NA,NA,"","Stored Away"
"363","Kenya","K138","DuraNet",42,"Not in use",212,"No",NA,NA,NA,"","Stored Away"
"364","Kenya","K143","DuraNet",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"365","Kenya","K144","DuraNet",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"366","Kenya","K146","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"",""
"367","Kenya","K149","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"",""
"368","Kenya","K154","DuraNet",48,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"369","Kenya","K157","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"370","Kenya","K159","DuraNet",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"371","Kenya","K165","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"372","Kenya","K167","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"373","Kenya","K167","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"374","Kenya","K167","DuraNet",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"375","Kenya","K169","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"376","Kenya","K170","DuraNet",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"377","Kenya","K172","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"378","Kenya","K176","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"379","Kenya","K177","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"380","Kenya","K177","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"381","Kenya","K177","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"382","Kenya","K178","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"383","Kenya","K178","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"384","Kenya","K179","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"385","Kenya","K180","DuraNet",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"386","Kenya","K184","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"387","Kenya","K184","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"388","Kenya","K184","DuraNet",36,"Not in use",0,"No",NA,NA,NA,"","Stored Away"
"389","Kenya","K185","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"390","Kenya","K187","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"391","Kenya","K188","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"392","Kenya","K197","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"393","Kenya","K198","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"394","Kenya","K198","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"395","Kenya","K198","DuraNet",48,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"396","Kenya","K202","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"397","Kenya","K202","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"398","Kenya","K202","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"399","Kenya","K203","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"400","Kenya","K203","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"",""
"401","Kenya","K203","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"402","Kenya","K203","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"403","Kenya","K205","DuraNet",18,"Not in use",0,"No",NA,NA,NA,"","Stored Away"
"404","Kenya","K206","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"405","Kenya","K207","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"406","Kenya","K207","DuraNet",42,"Not in use",2195,"No",NA,NA,NA,"","Stored Away"
"407","Kenya","K207","DuraNet",48,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"408","Kenya","K213","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"",""
"409","Kenya","K213","DuraNet",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"410","Kenya","K214","DuraNet",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"411","Kenya","K215","DuraNet",48,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"412","Kenya","K216","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"413","Kenya","K216","DuraNet",48,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"414","Kenya","K218","DuraNet",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"415","Kenya","K219","DuraNet",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"416","Kenya","K220","DuraNet",48,"Not in use",NA,"No",NA,NA,NA,"",""
"417","Kenya","K221","DuraNet",24,"Not in use",0,"No",NA,NA,NA,"","Stored Away"
"418","Kenya","K223","DuraNet",42,"Used last night",NA,"No",NA,NA,NA,"","Stored Away"
"419","Kenya","K229","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"420","Kenya","K230","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"421","Kenya","K238","DuraNet",48,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"422","Kenya","K240","DuraNet",48,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"423","Kenya","K243","DuraNet",42,"Not in use",5953,"No",NA,NA,NA,"","Stored Away"
"424","Kenya","K246","DuraNet",42,"Not in use",810,"No",NA,NA,NA,"","Stored Away"
"425","Kenya","K246","DuraNet",48,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"426","Kenya","K248","DuraNet",48,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"427","Kenya","K250","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"428","Kenya","K253","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"429","Kenya","K257","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"430","Kenya","K257","DuraNet",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"431","Kenya","K260","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"432","Kenya","K261","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"433","Kenya","K261","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"434","Kenya","K263","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"435","Kenya","K263","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"436","Kenya","K263","DuraNet",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"437","Kenya","K264","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"438","Kenya","K264","DuraNet",36,"Not in use",23,"No",NA,NA,NA,"","Stored Away"
"439","Kenya","K264","DuraNet",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"440","Kenya","K265","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"441","Kenya","K266","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"442","Kenya","K269","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"443","Kenya","K269","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"444","Kenya","K269","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"445","Kenya","K270","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"446","Kenya","K271","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"447","Kenya","K272","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"448","Kenya","K276","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"449","Kenya","K276","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"450","Kenya","K277","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"",""
"451","Kenya","K277","DuraNet",42,"Not in use",99,"No",NA,NA,NA,"","Stored Away"
"452","Kenya","K282","DuraNet",42,"Not in use",0,"No",NA,NA,NA,"","Stored Away"
"453","Kenya","K282","DuraNet",48,"Used last night",NA,"No",NA,NA,NA,"","Hanging - Loose"
"454","Kenya","K284","DuraNet",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"455","Kenya","K288","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"",""
"456","Kenya","K289","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"",""
"457","Kenya","K289","DuraNet",48,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"458","Kenya","K291","DuraNet",30,"Not in use",266,"No",NA,NA,NA,"","Stored Away"
"459","Kenya","K292","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"460","Kenya","K292","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"461","Kenya","K292","DuraNet",42,"Not in use",493,"No",NA,NA,NA,"","Stored Away"
"462","Kenya","K297","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"463","Kenya","K298","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"464","Kenya","K300","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"465","Kenya","K300","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"466","Kenya","K300","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"467","Kenya","K300","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"468","Kenya","K306","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"469","Kenya","K306","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"470","Kenya","K306","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"471","Kenya","K306","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"472","Kenya","K306","DuraNet",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"473","Kenya","K307","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"474","Kenya","K307","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"475","Kenya","K307","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"476","Kenya","K307","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"477","Kenya","K307","DuraNet",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"478","Kenya","K308","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"479","Kenya","K308","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"480","Kenya","K308","DuraNet",30,"Not in use",0,"No",NA,NA,NA,"","Stored Away"
"481","Kenya","K308","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"482","Kenya","K308","DuraNet",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"483","Kenya","K308","DuraNet",48,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"484","Kenya","K309","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"485","Kenya","K309","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"486","Kenya","K309","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"487","Kenya","K309","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"488","Kenya","K309","DuraNet",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"489","Kenya","K309","DuraNet",48,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"490","Kenya","K318","DuraNet",36,"Not in use",0,"No",NA,NA,NA,"","Stored Away"
"491","Kenya","K325","DuraNet",42,"Not in use",0,"No",NA,NA,NA,"","Stored Away"
"492","Kenya","K326","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"493","Kenya","K327","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"494","Kenya","K329","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"495","Kenya","K330","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"",""
"496","Kenya","K331","DuraNet",42,"Not in use",10309,"No",NA,NA,NA,"","Stored Away"
"497","Kenya","K337","DuraNet",48,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"498","Kenya","K340","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"499","Kenya","K341","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"500","Kenya","K341","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"501","Kenya","K342","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"502","Kenya","K342","DuraNet",48,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"503","Kenya","K349","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"",""
"504","Kenya","K352","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"505","Kenya","K353","DuraNet",48,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"506","Kenya","K356","DuraNet",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"507","Kenya","K359","DuraNet",48,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"508","Kenya","K360","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"509","Kenya","K360","DuraNet",48,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"510","Kenya","K362","DuraNet",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"511","Kenya","K365","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"512","Kenya","K366","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"513","Kenya","K366","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"514","Kenya","K368","DuraNet",24,"Not in use",0,"No",NA,NA,NA,"","Stored Away"
"515","Kenya","K371","DuraNet",36,"Not in use",93,"No",NA,NA,NA,"","Stored Away"
"516","Kenya","K372","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"517","Kenya","K373","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"518","Kenya","K374","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"519","Kenya","K374","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"520","Kenya","K374","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"521","Kenya","K374","DuraNet",42,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"522","Kenya","K375","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"523","Kenya","K378","DuraNet",36,"Not in use",392,"No",NA,NA,NA,"",""
"524","Kenya","K379","DuraNet",18,"Not in use",266,"No",NA,NA,NA,"","Stored Away"
"525","Kenya","K380","DuraNet",48,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"526","Kenya","K382","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"527","Kenya","K382","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"528","Kenya","K382","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"529","Kenya","K382","DuraNet",36,"Not in use",0,"No",NA,NA,NA,"","Stored Away"
"530","Kenya","K383","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"531","Kenya","K383","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"532","Kenya","K383","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"533","Kenya","K386","DuraNet",30,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"534","Kenya","K389","DuraNet",24,"Not in use",NA,"No",NA,NA,NA,"",""
"535","Kenya","K389","DuraNet",36,"Not in use",NA,"No",NA,NA,NA,"",""
"536","Kenya","K390","DuraNet",18,"Not in use",NA,"No",NA,NA,NA,"","Stored Away"
"537","Kenya","K390","DuraNet",36,"Not in use",599,"No",NA,NA,NA,"","Stored Away"
